Years,State_Code,CLTCB,NGTCB,PMTCB,FFTCB,RETCB,TERCB,TECCB,TEICB,TEACB,BMTCB,ELISB,NUETB
2001,VA,487601.0,246654.0,888633.0,1622639.0,95655.0,555206.0,543181.0,539343.0,683981.0,84587.0,334415.0,269003.0
2002,VA,482759.0,266981.0,855088.0,1604701.0,82127.0,591289.0,556599.0,516831.0,688133.0,72635.0,380475.0,285549.0
2003,VA,464353.0,272436.0,934350.0,1670758.0,110928.0,605674.0,565273.0,539088.0,715464.0,92056.0,385180.0,258633.0
2004,VA,452557.0,285757.0,995785.0,1733949.0,117945.0,629194.0,589701.0,561089.0,769916.0,101164.0,402735.0,295272.0
2005,VA,458452.0,311736.0,998762.0,1768751.0,132402.0,661442.0,609617.0,570243.0,781507.0,116462.0,430297.0,291357.0
2006,VA,433606.0,283497.0,958756.0,1675818.0,133170.0,615887.0,600018.0,546570.0,804254.0,118521.0,469803.0,287938.0
2007,VA,458200.0,331110.0,958752.0,1747970.0,135561.0,658954.0,632557.0,545592.0,805854.0,121796.0,473406.0,286019.0
2008,VA,415102.0,310740.0,870324.0,1596073.0,140671.0,646293.0,630167.0,519287.0,748675.0,129091.0,515745.0,291932.0
2009,VA,334605.0,330625.0,812128.0,1477102.0,144680.0,638429.0,617974.0,445328.0,727578.0,128389.0,512454.0,295072.0
2010,VA,346161.0,385931.0,804944.0,1536873.0,143607.0,683493.0,632188.0,450695.0,725379.0,126895.0,533545.0,277729.0
2011,VA,288348.0,383527.0,761356.0,1433139.0,135498.0,633109.0,607351.0,447643.0,699445.0,121429.0,551576.0,267334.0
2012,VA,222270.0,424050.0,787551.0,1433820.0,133880.0,579610.0,590689.0,447217.0,730665.0,121619.0,479487.0,300992.0
2013,VA,290508.0,433573.0,787605.0,1511552.0,150160.0,625589.0,611981.0,447420.0,732028.0,135841.0,448875.0,306430.0
2014,VA,278183.0,439012.0,785915.0,1502795.0,165629.0,643199.0,616786.0,456922.0,719077.0,154115.0,451479.0,316081.0
2015,VA,232427.0,526503.0,773352.0,1532093.0,166896.0,611356.0,615148.0,451643.0,696352.0,153597.0,382053.0,293455.0
2016,VA,222938.0,572141.0,765889.0,1560931.0,163230.0,578596.0,611564.0,441217.0,700802.0,146841.0,297052.0,310966.0
2017,VA,159813.0,596749.0,757995.0,1514505.0,160000.0,553776.0,612279.0,435046.0,701470.0,143980.0,308408.0,319562.0
1960,VT,3507.0,0.0,46623.0,50129.0,17339.0,26582.0,8729.0,13958.0,19285.0,7943.0,867.0,0.0
1961,VT,3906.0,0.0,50463.0,54368.0,15369.0,29575.0,8890.0,14572.0,18903.0,7149.0,1976.0,0.0
1962,VT,3019.0,0.0,52473.0,55491.0,15682.0,30740.0,9584.0,15006.0,19451.0,7251.0,3587.0,0.0
1963,VT,3352.0,0.0,52519.0,55871.0,13995.0,31199.0,9813.0,13874.0,19720.0,6766.0,4654.0,0.0
1964,VT,2730.0,0.0,49575.0,52305.0,13500.0,29962.0,8765.0,13157.0,20186.0,6556.0,6104.0,0.0
1965,VT,2707.0,0.0,58909.0,61616.0,14396.0,34010.0,11210.0,16714.0,21156.0,6932.0,6939.0,0.0
1966,VT,2198.0,906.0,64284.0,67388.0,15557.0,36666.0,12178.0,19416.0,22648.0,6807.0,7896.0,0.0
1967,VT,2059.0,1374.0,63731.0,67165.0,15167.0,38414.0,12177.0,19714.0,24252.0,6669.0,12160.0,0.0
1968,VT,1884.0,1674.0,67645.0,71202.0,15086.0,40949.0,12689.0,21250.0,25602.0,6872.0,14098.0,0.0
1969,VT,2074.0,2391.0,69754.0,74220.0,16109.0,43160.0,14218.0,22603.0,26604.0,6662.0,16167.0,0.0
1970,VT,2129.0,2679.0,73893.0,78701.0,14717.0,43858.0,15995.0,24114.0,29255.0,6472.0,19635.0,0.0
1971,VT,1942.0,3066.0,73664.0,78672.0,14594.0,44251.0,16702.0,25713.0,30302.0,6815.0,23472.0,0.0
1972,VT,1355.0,3817.0,77415.0,82587.0,15955.0,47861.0,18029.0,25494.0,32532.0,6181.0,23258.0,1828.0
1973,VT,1473.0,4212.0,78922.0,84606.0,17149.0,48001.0,18060.0,26466.0,33907.0,6143.0,7075.0,17422.0
1974,VT,1469.0,4785.0,69940.0,76195.0,16134.0,43729.0,16050.0,23871.0,33188.0,5782.0,-3460.0,27708.0
1975,VT,744.0,4005.0,68977.0,73727.0,16361.0,41353.0,16350.0,23286.0,33366.0,6600.0,-15208.0,39220.0
1976,VT,579.0,3700.0,78973.0,83253.0,19325.0,46545.0,18924.0,30859.0,35461.0,8023.0,-7034.0,36013.0
1977,VT,719.0,4025.0,77992.0,82736.0,19373.0,44946.0,18556.0,27854.0,37970.0,9372.0,-11164.0,38097.0
1978,VT,477.0,3819.0,78180.0,82476.0,20504.0,47098.0,18771.0,30569.0,38017.0,11450.0,-4351.0,35456.0
1979,VT,595.0,4398.0,71419.0,76412.0,22340.0,47720.0,17087.0,30108.0,36867.0,12716.0,-4990.0,37521.0
1980,VT,537.0,3951.0,61631.0,66118.0,22881.0,41363.0,17863.0,32654.0,33912.0,14432.0,3659.0,32497.0
1981,VT,1030.0,4352.0,58643.0,64026.0,24825.0,38663.0,16181.0,31776.0,34053.0,14343.0,-8168.0,39362.0
1982,VT,1264.0,4340.0,53063.0,58667.0,22667.0,35132.0,16054.0,32186.0,31745.0,13818.0,-13117.0,46222.0
1983,VT,1164.0,4324.0,57921.0,63409.0,26554.0,40278.0,15747.0,33149.0,34097.0,15971.0,1336.0,31298.0
1984,VT,1394.0,4829.0,65699.0,71922.0,26036.0,42865.0,16492.0,37012.0,36467.0,16132.0,-2109.0,36170.0
1985,VT,1982.0,4958.0,68469.0,75409.0,26890.0,41288.0,18141.0,38149.0,36959.0,17254.0,-714.0,31860.0
1986,VT,653.0,4954.0,69182.0,74788.0,23871.0,32783.0,18725.0,39101.0,37654.0,12962.0,2126.0,21776.0
1987,VT,315.0,5113.0,75708.0,81136.0,23132.0,35471.0,24096.0,35336.0,42609.0,12765.0,-11455.0,36927.0
1988,VT,284.0,5494.0,78546.0,84325.0,21704.0,38809.0,25441.0,36179.0,44201.0,12630.0,-14638.0,43615.0
1989,VT,236.0,6064.0,77571.0,83872.0,20018.0,42284.0,27030.0,31206.0,42008.0,9085.0,-6201.0,38171.0
1990,VT,201.0,6678.0,72019.0,78899.0,19484.0,38706.0,22964.0,22400.0,42074.0,5278.0,-16340.0,38267.0
1991,VT,307.0,6988.0,77556.0,84845.0,17310.0,39592.0,23992.0,26502.0,42481.0,6317.0,-18473.0,43072.0
1992,VT,508.0,7573.0,81981.0,90058.0,16014.0,42242.0,25087.0,26019.0,44946.0,6477.0,-13951.0,39105.0
1993,VT,145.0,7225.0,81392.0,88758.0,18238.0,41284.0,24085.0,23600.0,47312.0,8114.0,-15007.0,35421.0
1994,VT,124.0,7282.0,80554.0,87952.0,19068.0,40402.0,24115.0,23511.0,47859.0,8340.0,-26622.0,45106.0
1995,VT,74.0,7263.0,80434.0,87767.0,19167.0,38209.0,22208.0,22997.0,49731.0,9119.0,-27822.0,40541.0
1996,VT,42.0,7466.0,84587.0,92090.0,21867.0,40248.0,24075.0,24006.0,51665.0,9114.0,-25861.0,39899.0
1997,VT,2695.0,8314.0,86534.0,97538.0,19949.0,38698.0,24893.0,30389.0,50799.0,9024.0,-31042.0,44776.0
1998,VT,53.0,7828.0,83046.0,90926.0,20290.0,36870.0,26131.0,23133.0,50106.0,8090.0,-23374.0,35226.0
1999,VT,2016.0,8129.0,83770.0,93914.0,20800.0,34831.0,23663.0,23555.0,52481.0,8400.0,-48779.0,42418.0
2000,VT,26.0,10552.0,88067.0,98638.0,21389.0,41169.0,27466.0,26922.0,51827.0,8773.0,-33440.0,47432.0
2001,VT,50.0,8014.0,89212.0,97172.0,17341.0,41216.0,28490.0,26127.0,51850.0,8043.0,-20623.0,43559.0
2002,VT,25.0,8401.0,84489.0,92913.0,22714.0,42187.0,29820.0,25262.0,51046.0,11228.0,-16991.0,41378.0
2003,VT,25.0,8451.0,87073.0,95538.0,24054.0,44415.0,30400.0,24309.0,51872.0,12217.0,-21450.0,46317.0
2004,VT,25.0,8720.0,95317.0,104050.0,22040.0,47275.0,31390.0,29104.0,53303.0,9988.0,-11862.0,40231.0
2005,VT,25.0,8406.0,90539.0,98961.0,24490.0,47877.0,30018.0,27698.0,54010.0,12216.0,-13578.0,42491.0
2006,VT,27.0,8064.0,88725.0,96814.0,27830.0,45407.0,29113.0,27742.0,54203.0,12598.0,-29753.0,53287.0
2007,VT,34.0,8876.0,86757.0,95664.0,18993.0,45451.0,29426.0,26619.0,53287.0,12424.0,-17701.0,49337.0
2008,VT,0.0,8667.0,77454.0,86120.0,28797.0,43105.0,28567.0,24127.0,50567.0,13881.0,-28221.0,51163.0
2009,VT,0.0,8681.0,84531.0,93209.0,34164.0,49573.0,29273.0,25750.0,52083.0,19428.0,-35508.0,56067.0
2010,VT,0.0,8502.0,81883.0,90384.0,34793.0,48033.0,28960.0,28476.0,50580.0,21383.0,-27392.0,49986.0
2011,VT,0.0,8679.0,80378.0,89055.0,32940.0,46988.0,29071.0,26619.0,49250.0,18575.0,-30023.0,51351.0
2012,VT,0.0,8290.0,75817.0,84104.0,28776.0,37424.0,23164.0,21982.0,48150.0,16493.0,-73677.0,52283.0
2013,VT,0.0,9746.0,79306.0,89049.0,35830.0,41990.0,25849.0,20411.0,48977.0,20819.0,-78344.0,50639.0
2014,VT,0.0,10858.0,80232.0,91086.0,35271.0,44370.0,26947.0,20819.0,48361.0,20477.0,-76854.0,52929.0
2015,VT,0.0,12248.0,82631.0,94876.0,41156.0,46200.0,27659.0,18051.0,49024.0,26432.0,-31917.0,0.0
2016,VT,0.0,12385.0,78712.0,91096.0,38151.0,42468.0,26200.0,17683.0,49482.0,24152.0,-23966.0,0.0
2017,VT,0.0,12288.0,78269.0,90555.0,40532.0,43325.0,24642.0,18603.0,48223.0,23864.0,-31560.0,0.0
1960,WA,15231.0,67207.0,356807.0,439245.0,428129.0,176001.0,64606.0,386631.0,180038.0,58533.0,-59925.0,0.0
1961,WA,15709.0,72805.0,363073.0,451586.0,455762.0,177510.0,65564.0,396088.0,184221.0,57882.0,-83974.0,0.0
1962,WA,15652.0,84281.0,373247.0,473181.0,476680.0,182237.0,68676.0,417552.0,191597.0,59084.0,-89659.0,0.0
1963,WA,13194.0,93433.0,379869.0,486497.0,514264.0,187631.0,71428.0,447847.0,193702.0,62312.0,-100160.0,0.0
1964,WA,11827.0,113935.0,393136.0,518898.0,557343.0,201920.0,79210.0,480153.0,200152.0,65254.0,-114708.0,0.0
1965,WA,12134.0,116216.0,405793.0,534143.0,581530.0,201449.0,80494.0,508332.0,206180.0,66250.0,-117579.0,0.0
1966,WA,11134.0,124827.0,432260.0,568221.0,617245.0,213034.0,88347.0,533125.0,224455.0,67111.0,-137981.0,11497.0
1967,WA,8265.0,135245.0,447725.0,591236.0,678045.0,216596.0,92887.0,555263.0,248016.0,63608.0,-176088.0,23287.0
1968,WA,6977.0,148065.0,498738.0,653780.0,736245.0,237249.0,101012.0,589270.0,282703.0,67282.0,-221148.0,44091.0
1969,WA,7065.0,153481.0,516487.0,677034.0,772827.0,258306.0,109998.0,637818.0,290040.0,67221.0,-194868.0,40475.0
1970,WA,5860.0,158242.0,506713.0,670815.0,796121.0,268541.0,117211.0,617172.0,291220.0,66521.0,-203588.0,28693.0
1971,WA,6396.0,165279.0,520422.0,692097.0,817275.0,283348.0,125507.0,614004.0,298120.0,67168.0,-217068.0,27667.0
1972,WA,36581.0,179823.0,555922.0,772326.0,854559.0,311876.0,155667.0,691907.0,302952.0,66974.0,-199397.0,31500.0
1973,WA,64974.0,207952.0,572821.0,845747.0,783243.0,307906.0,170696.0,690769.0,329185.0,66238.0,-195199.0,48321.0
1974,WA,54167.0,191311.0,539132.0,784610.0,926539.0,304009.0,167572.0,693539.0,329110.0,65173.0,-268559.0,43409.0
1975,WA,76241.0,171236.0,548878.0,796355.0,935362.0,299500.0,167707.0,639020.0,351939.0,64299.0,-315885.0,36432.0
1976,WA,81205.0,154881.0,558392.0,794478.0,1051188.0,312084.0,175016.0,651858.0,367996.0,71386.0,-367340.0,26568.0
1977,WA,102385.0,149077.0,600518.0,851980.0,773465.0,319724.0,176474.0,649861.0,378496.0,78315.0,-164402.0,46468.0
1978,WA,84724.0,133338.0,621666.0,839729.0,1002202.0,334912.0,185687.0,689015.0,406593.0,81043.0,-279430.0,45301.0
1979,WA,99003.0,165950.0,621007.0,885960.0,900631.0,360765.0,199504.0,670058.0,437458.0,77454.0,-158104.0,39301.0
1980,WA,90956.0,135466.0,594767.0,821173.0,951633.0,348104.0,208353.0,664235.0,416128.0,88272.0,-161186.0,22269.0
1981,WA,90872.0,131189.0,600871.0,822918.0,1074536.0,388314.0,248191.0,720213.0,405573.0,95075.0,-187302.0,22523.0
1982,WA,74069.0,114412.0,582011.0,770477.0,1008174.0,398764.0,264529.0,624596.0,379973.0,91303.0,-164825.0,40206.0
1983,WA,80210.0,111802.0,523972.0,715973.0,1004891.0,371942.0,262655.0,624010.0,366349.0,104755.0,-142136.0,38098.0
1984,WA,82282.0,131970.0,598967.0,813208.0,981713.0,367529.0,264369.0,699960.0,392840.0,110696.0,-149780.0,57614.0
1985,WA,93669.0,139983.0,607438.0,841081.0,917386.0,385985.0,286614.0,637915.0,414170.0,112416.0,-122242.0,85377.0
1986,WA,63279.0,121793.0,675941.0,861003.0,943085.0,360265.0,260643.0,655018.0,482626.0,118265.0,-126888.0,89276.0
1987,WA,95700.0,136092.0,701381.0,933153.0,850807.0,351361.0,269687.0,692056.0,497334.0,123278.0,-35128.0,57728.0
1988,WA,99099.0,150595.0,735378.0,984991.0,835500.0,374925.0,290043.0,762596.0,520178.0,128220.0,61776.0,63616.0
1989,WA,96650.0,167988.0,761470.0,1025949.0,855805.0,404233.0,292854.0,754624.0,561297.0,109212.0,69193.0,64745.0
1990,WA,85575.0,167616.0,763170.0,1016175.0,1004696.0,395008.0,296636.0,783793.0,570953.0,94426.0,-36072.0,60762.0
1991,WA,89085.0,179395.0,761591.0,1029913.0,1007895.0,407910.0,299729.0,749753.0,579676.0,75058.0,-54007.0,44346.0
1992,WA,106087.0,180769.0,847703.0,1134373.0,806664.0,379146.0,291207.0,755824.0,646075.0,99563.0,50309.0,59605.0
1993,WA,97804.0,229616.0,759003.0,1086419.0,797958.0,434586.0,313139.0,729731.0,592504.0,103527.0,108189.0,74946.0
1994,WA,106884.0,263176.0,794789.0,1164849.0,781385.0,411044.0,309963.0,730020.0,609438.0,104383.0,34242.0,70444.0
1995,WA,69790.0,264474.0,815156.0,1149421.0,944237.0,422281.0,323018.0,730568.0,633482.0,92951.0,-54637.0,72938.0
1996,WA,90901.0,283909.0,820381.0,1195191.0,1110151.0,442781.0,330584.0,697925.0,622537.0,90894.0,-285922.0,58691.0
1997,WA,80465.0,268141.0,822643.0,1171249.0,1160946.0,437584.0,329992.0,716600.0,638506.0,96456.0,-287431.0,65526.0
1998,WA,103476.0,303307.0,822396.0,1229179.0,904688.0,434823.0,337514.0,818451.0,603390.0,90163.0,-20663.0,72556.0
1999,WA,96875.0,302262.0,848406.0,1247543.0,1084122.0,463730.0,355795.0,845557.0,614728.0,91642.0,-121624.0,63598.0
2000,WA,106240.0,297569.0,835014.0,1238823.0,911481.0,474444.0,376754.0,732592.0,626418.0,92090.0,-25976.0,89744.0
2001,WA,99441.0,322413.0,768387.0,1190241.0,660942.0,493249.0,390162.0,507738.0,599282.0,94771.0,70344.0,86159.0
2002,WA,100832.0,240494.0,736282.0,1077607.0,893613.0,471022.0,363183.0,427997.0,583807.0,93588.0,-215644.0,94484.0
2003,WA,118207.0,255839.0,723154.0,1097200.0,834711.0,459334.0,367616.0,446322.0,585178.0,101376.0,-146147.0,79360.0
2004,WA,112539.0,269572.0,749526.0,1131637.0,819466.0,471403.0,373063.0,470652.0,603995.0,94479.0,-109109.0,93660.0
2005,WA,112284.0,272167.0,768653.0,1153104.0,815078.0,458552.0,364193.0,513422.0,612585.0,88661.0,-95194.0,86016.0
2006,WA,69150.0,271034.0,795563.0,1135747.0,936354.0,484919.0,382025.0,560598.0,628159.0,111835.0,-84203.0,97341.0
2007,WA,95737.0,279429.0,820408.0,1195574.0,893358.0,488276.0,384635.0,509635.0,666237.0,89284.0,-114082.0,85051.0
2008,WA,94601.0,307085.0,766791.0,1168477.0,897126.0,510528.0,398411.0,526053.0,606223.0,95157.0,-96455.0,96886.0
2009,WA,84048.0,319739.0,733818.0,1137605.0,852793.0,515010.0,393599.0,525337.0,597353.0,105078.0,-7405.0,69385.0
2010,WA,94934.0,294871.0,727162.0,1116966.0,839059.0,491360.0,382604.0,578523.0,589921.0,125381.0,13517.0,96588.0
2011,WA,56951.0,272261.0,714937.0,1044149.0,1077215.0,511673.0,386416.0,583181.0,588047.0,122806.0,-79271.0,50293.0
2012,WA,42656.0,271947.0,736414.0,1051017.0,1034410.0,479506.0,374824.0,581675.0,608285.0,118858.0,-117880.0,97808.0
2013,WA,74955.0,327840.0,712379.0,1115174.0,940390.0,494023.0,382722.0,573525.0,595213.0,126411.0,-76886.0,88408.0
2014,WA,76547.0,320167.0,698207.0,1094921.0,954823.0,481639.0,376933.0,577367.0,585470.0,128405.0,-101942.0,99332.0
2015,WA,58273.0,327738.0,751117.0,1137127.0,889244.0,450815.0,368730.0,564456.0,625966.0,137464.0,-90456.0,85347.0
2016,WA,53302.0,324929.0,823230.0,1201461.0,946484.0,454319.0,364791.0,553000.0,699573.0,146861.0,-174282.0,100674.0
2017,WA,61732.0,351273.0,795097.0,1208103.0,966666.0,504107.0,378496.0,535229.0,679055.0,143378.0,-159248.0,85013.0
1960,WI,304624.0,93792.0,392174.0,790590.0,64968.0,249866.0,90106.0,334411.0,179925.0,39155.0,-1251.0,0.0
1961,WI,307795.0,117658.0,390600.0,816053.0,60619.0,262439.0,95579.0,340594.0,178398.0,39133.0,339.0,0.0
1962,WI,310326.0,141294.0,404321.0,855941.0,61695.0,273564.0,101193.0,356920.0,186286.0,39130.0,327.0,0.0
1963,WI,319255.0,156163.0,410815.0,886233.0,55114.0,272845.0,98362.0,375502.0,193358.0,38860.0,-1280.0,0.0
1964,WI,333408.0,173946.0,410726.0,918080.0,54980.0,271892.0,98641.0,406142.0,198182.0,38951.0,1798.0,0.0
1965,WI,347925.0,204093.0,412265.0,964283.0,61690.0,288621.0,108746.0,430715.0,202452.0,39414.0,4561.0,0.0
1966,WI,370695.0,229393.0,430383.0,1030471.0,60892.0,304349.0,119820.0,452709.0,215119.0,39521.0,634.0,0.0
1967,WI,360809.0,253737.0,459141.0,1073688.0,61003.0,326967.0,125943.0,461496.0,222717.0,39383.0,2432.0,0.0
1968,WI,356191.0,278560.0,475146.0,1109897.0,65830.0,333603.0,133416.0,478387.0,238768.0,40963.0,8447.0,0.0
1969,WI,373891.0,324186.0,490560.0,1188637.0,62804.0,345191.0,153707.0,494694.0,254799.0,40262.0,-3050.0,0.0
1970,WI,381558.0,344241.0,510121.0,1235920.0,58313.0,348923.0,156324.0,512536.0,271267.0,38333.0,-6908.0,1725.0
1971,WI,337268.0,354746.0,513461.0,1205476.0,61793.0,355990.0,155991.0,498172.0,283044.0,38430.0,-11667.0,37596.0
1972,WI,333641.0,326921.0,532257.0,1192819.0,65646.0,352275.0,152430.0,482237.0,300747.0,40603.0,-6322.0,35547.0
1973,WI,310735.0,373480.0,550614.0,1234829.0,67818.0,354772.0,173503.0,512866.0,313343.0,42430.0,-13058.0,64894.0
1974,WI,278640.0,386865.0,527154.0,1192660.0,65621.0,359611.0,184600.0,485791.0,311658.0,44525.0,-8764.0,92144.0
1975,WI,272045.0,372097.0,524308.0,1168450.0,66067.0,363002.0,188148.0,472190.0,318552.0,44874.0,-5981.0,113356.0
1976,WI,303970.0,320512.0,570026.0,1194508.0,69570.0,380123.0,186740.0,474052.0,332023.0,52438.0,-9590.0,118450.0
1977,WI,307515.0,354397.0,582503.0,1244416.0,74518.0,381133.0,192850.0,520722.0,343009.0,55515.0,915.0,117864.0
1978,WI,296054.0,375286.0,605891.0,1277231.0,90777.0,400502.0,213344.0,527517.0,360252.0,66214.0,5398.0,128208.0
1979,WI,321063.0,372258.0,564808.0,1258130.0,92876.0,389526.0,218798.0,505980.0,354661.0,69131.0,4784.0,113175.0
1980,WI,327310.0,354672.0,474923.0,1156904.0,187312.0,364592.0,207749.0,562702.0,328937.0,165342.0,11653.0,108111.0
1981,WI,327327.0,327533.0,439877.0,1094733.0,196641.0,347242.0,195236.0,558090.0,320729.0,174255.0,22723.0,107201.0
1982,WI,324150.0,315752.0,437256.0,1077145.0,195454.0,359738.0,199369.0,541934.0,303312.0,170138.0,18057.0,113696.0
1983,WI,352824.0,301791.0,431106.0,1085718.0,217664.0,347150.0,213546.0,554001.0,305153.0,190778.0,15066.0,101404.0
1984,WI,363416.0,307516.0,441010.0,1111936.0,215483.0,365582.0,248673.0,568581.0,304796.0,191071.0,43700.0,116513.0
1985,WI,360704.0,311449.0,437393.0,1109532.0,217863.0,375984.0,233238.0,580789.0,311118.0,191268.0,57113.0,116623.0
1986,WI,371384.0,281637.0,441874.0,1094893.0,161833.0,368564.0,208720.0,531263.0,317003.0,136568.0,50346.0,118477.0
1987,WI,386561.0,281600.0,446969.0,1115129.0,152928.0,347450.0,209633.0,527852.0,319153.0,136503.0,17922.0,118109.0
1988,WI,394074.0,319683.0,478838.0,1192593.0,157330.0,380705.0,227512.0,560785.0,341123.0,141966.0,38657.0,121546.0
1989,WI,389885.0,332749.0,487333.0,1209962.0,124135.0,390522.0,240172.0,542207.0,343688.0,108476.0,67691.0,114802.0
1990,WI,394460.0,311237.0,478557.0,1184253.0,103244.0,367802.0,241674.0,533975.0,341152.0,82007.0,78312.0,118793.0
1991,WI,405601.0,333845.0,478345.0,1217790.0,109956.0,391765.0,252150.0,541385.0,340589.0,83398.0,82911.0,115234.0
1992,WI,395035.0,334868.0,476373.0,1206275.0,110394.0,379839.0,248662.0,548177.0,346888.0,85250.0,89547.0,117350.0
1993,WI,403278.0,352383.0,501031.0,1256690.0,105835.0,393885.0,259534.0,576470.0,356002.0,79885.0,102941.0,120424.0
1994,WI,424867.0,360445.0,514289.0,1299596.0,108116.0,387802.0,265083.0,602019.0,379489.0,84819.0,106309.0,120370.0
1995,WI,441615.0,385342.0,518512.0,1345467.0,114213.0,404631.0,279505.0,625650.0,387380.0,89355.0,122225.0,115258.0
1996,WI,454596.0,408101.0,543614.0,1406290.0,128254.0,427423.0,296876.0,642647.0,395039.0,100037.0,120577.0,106305.0
1997,WI,486597.0,404959.0,545521.0,1437072.0,128387.0,401783.0,295711.0,673322.0,397553.0,102686.0,158819.0,41093.0
1998,WI,472029.0,372082.0,565384.0,1409474.0,110682.0,380105.0,291914.0,659140.0,416933.0,92523.0,126599.0,98586.0
1999,WI,480722.0,385142.0,607396.0,1473259.0,116297.0,408009.0,313623.0,691607.0,427108.0,95660.0,129308.0,120120.0
2000,WI,499233.0,397553.0,600129.0,1496915.0,115703.0,420211.0,323162.0,710341.0,419128.0,95095.0,140164.0,120059.0
2001,WI,494043.0,363022.0,603696.0,1460762.0,128432.0,417446.0,322382.0,688937.0,420889.0,106111.0,140291.0,120168.0
2002,WI,491990.0,388007.0,600959.0,1480956.0,110883.0,450594.0,341566.0,672528.0,426091.0,84497.0,168949.0,129991.0
2003,WI,488239.0,397869.0,579881.0,1465989.0,118264.0,442888.0,340172.0,661985.0,419951.0,98241.0,153432.0,127310.0
2004,WI,499212.0,385999.0,606012.0,1491223.0,108632.0,437515.0,329102.0,686164.0,436722.0,87382.0,165680.0,123966.0
2005,WI,522521.0,415583.0,596603.0,1534708.0,144880.0,474713.0,385208.0,676450.0,435626.0,126160.0,188874.0,103535.0
2006,WI,462732.0,376559.0,589851.0,1429142.0,140146.0,433010.0,363248.0,641481.0,438924.0,122049.0,179717.0,127657.0
2007,WI,465083.0,403947.0,584630.0,1453659.0,141070.0,450624.0,374285.0,635243.0,441474.0,124477.0,171478.0,135416.0
2008,WI,480712.0,415109.0,558483.0,1454304.0,159173.0,459822.0,385999.0,617254.0,431422.0,137799.0,153982.0,127039.0
2009,WI,425941.0,392485.0,519606.0,1338032.0,152814.0,428277.0,359533.0,554430.0,421675.0,128157.0,140416.0,132653.0
2010,WI,458442.0,376627.0,526153.0,1361222.0,187396.0,427722.0,354599.0,594515.0,431659.0,155287.0,121063.0,138812.0
2011,WI,447370.0,399247.0,514215.0,1360832.0,183841.0,427450.0,356773.0,592800.0,415919.0,150534.0,127309.0,120962.0
2012,WI,373281.0,410305.0,499978.0,1283564.0,175111.0,396635.0,342414.0,579108.0,414983.0,144691.0,124619.0,149845.0
2013,WI,454554.0,454050.0,510630.0,1419234.0,184235.0,443819.0,373043.0,599691.0,412289.0,149452.0,103380.0,121994.0
2014,WI,417096.0,479396.0,545621.0,1442113.0,191068.0,451636.0,381673.0,609573.0,444304.0,151091.0,155199.0,98807.0
2015,WI,408189.0,476969.0,536332.0,1421490.0,194661.0,417201.0,363419.0,590770.0,438591.0,156918.0,89165.0,104666.0
2016,WI,357335.0,501042.0,525943.0,1384320.0,193308.0,412498.0,361649.0,585513.0,434247.0,152316.0,110105.0,106173.0
2017,WI,388614.0,504479.0,519764.0,1412858.0,191268.0,414026.0,365460.0,600421.0,425860.0,150101.0,100722.0,100919.0
1960,WV,354418.0,155554.0,126727.0,636699.0,23464.0,86520.0,33188.0,413645.0,84624.0,13367.0,-42187.0,0.0
1961,WV,386400.0,168291.0,131972.0,686663.0,23666.0,87294.0,34251.0,447628.0,79495.0,12565.0,-61661.0,0.0
1962,WV,391870.0,159207.0,139292.0,690369.0,23755.0,91023.0,37703.0,447447.0,80104.0,12784.0,-57848.0,0.0
1963,WV,438083.0,163925.0,129969.0,731976.0,21029.0,94807.0,38627.0,470090.0,86105.0,12629.0,-63376.0,0.0
1964,WV,467210.0,172374.0,130542.0,770126.0,21666.0,93780.0,36889.0,508546.0,89808.0,12204.0,-62770.0,0.0
1965,WV,477365.0,176111.0,136937.0,790413.0,20560.0,94169.0,38343.0,523530.0,97881.0,11903.0,-57050.0,0.0
1966,WV,520023.0,179195.0,140775.0,839993.0,20101.0,100318.0,41754.0,527927.0,101521.0,12112.0,-88574.0,0.0
1967,WV,543103.0,157423.0,140768.0,841294.0,22471.0,102602.0,46805.0,488647.0,101783.0,11521.0,-123927.0,0.0
1968,WV,601879.0,189957.0,148069.0,939905.0,21573.0,108616.0,51753.0,538541.0,108551.0,11625.0,-154016.0,0.0
